component_id,grant_id,acronym,programme,grant_type,panel,call_year,start_date,start_year,end_date,starting_host,host_country,project_eu_contribution,french_component_amount,amount_method,is_synergy,resolution_status,evidence_grade,source_kind,match_mode,disposition,lab_name,rnsr_id,city,city_raw,code_postal,region,region_source,universities_at_start,universities_at_start_raw,n_universities_at_start,rto_tutelles,rto_tutelles_raw,other_etab_tutelles,other_etab_tutelles_raw,participants_nontutelle,participants_nontutelle_raw,tutelles_raw_v2,tutelle_source,tutelle_flags,flags,park_reason,evidence_ref,integration_note,dataset_version,source_snapshot_date,run_id,phase_d_route,phase_d_terminal_outcome
101224824:0,101224824,GeneMotors,Horizon Europe,Synergy Grants,,2025,2026-02-01,2026,2032-01-31,INSTITUT CURIE,FR,10000000.0,833333.75,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,unit_id_exact,linked,Chromosome Biophysics team,199611688B,Paris,Paris,75248,Île-de-France,rnsr_postal,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut Curie Paris,Institut Curie Paris,Institut national de la sante et de la recherche medicale;Université Paris sciences et lettres,Institut national de la sante et de la recherche medicale;Université Paris sciences et lettres,,active_rnsr,,route:D1_PI_RECOVERY|component_role:named_non_pi_research_participant|synergy_mapping_status:not_applicable_non_pi_component|pi_identity_status:not_applicable_non_pi_component,,,https://cordis.europa.eu/project/id/101224824; https://erc.europa.eu/system/files/2025-11/erc-2025-syg-results-all-domains.pdf; https://curie.fr/actualite/nouvelle-moisson-derc-synergy-grants-pour-linstitut-curie,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101224813:0,101224813,CLIMPEAT,Horizon Europe,Synergy Grants,,2025,2026-03-01,2026,2032-02-29,UNIVERSITE DE VERSAILLES SAINT-QUENTIN EN YVELINES,FR,12562113.0,1355481.0,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,sigle_city,linked,Laboratoire des Sciences du Climat et de l'Environnement (LSCE),200611689J,Gif-sur-Yvette,Gif-sur-Yvette,91191,Île-de-France,rnsr_postal,Université Versailles Saint-Quentin-en-Yvelines,Université Versailles Saint-Quentin-en-Yvelines,1,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported,,,https://cordis.europa.eu/project/id/101224813; https://www.uvsq.fr/les-erc; https://www.lsce.ipsl.fr/en/emploi/postdoctoral-fellow-in-simulating-non-co2-greenhouse-gases-emissions-from-northern-peat-and-and-model-validation/; https://inca.lsce.ipsl.fr/mention_legale.html,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101224813:1,101224813,CLIMPEAT,Horizon Europe,Synergy Grants,,2025,2026-03-01,2026,2032-02-29,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,FR,12562113.0,1544225.0,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,sigle_city,linked,Laboratoire des Sciences du Climat et de l'Environnement (LSCE),200611689J,Gif-sur-Yvette,Gif-sur-Yvette,91191,Île-de-France,rnsr_postal,Université Versailles Saint-Quentin-en-Yvelines,Université Versailles Saint-Quentin-en-Yvelines,1,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported,,,https://cordis.europa.eu/project/id/101224813; https://www.uvsq.fr/le-projet-climpeat-laureat-dun-erc-synergy-grants-2025-1; https://www.cea.fr/drf/Pages/Actualites/Vie-de-la-DRF/2025/trois-projets-du-CEA-laureats-des-ERC-Synergy-2025.aspx; https://www.universite-paris-saclay.fr/en/news/five-scientists-universite-paris-saclay-community-awarded-erc-synergy-grant,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101225036:0,101225036,MINerVA,Horizon Europe,Synergy Grants,,2025,2026-03-01,2026,2032-02-29,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,FR,10000000.0,2500000.0,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,unit_id_exact,linked,"Centre interdisciplinaire de recherche en biologie (CIRB), team Molecular control of neuro-vascular development",201119724W,Paris,Paris,75231,Île-de-France,rnsr_postal,,,0,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Collège de France Paris,Collège de France Paris,Université Paris sciences et lettres,Université Paris sciences et lettres,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported,,,https://cordis.europa.eu/project/id/101225036/pl; https://www.ox.ac.uk/news/2025-11-17-two-oxford-academics-receive-erc-synergy-grants-tackle-major-scientific-challenges; https://www.college-de-france.fr/fr/personne/isabelle-brunet; https://www.college-de-france.fr/fr/actualites/soulager-les-effets-secondaires-des-chimiotherapies,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101224119:0,101224119,snoOPERA,Horizon Europe,Synergy Grants,,2025,2026-04-01,2026,2032-03-31,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,FR,9993362.0,2496386.25,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,libelle_city,linked,"Centre de Biologie Intégrative (CBI), EukaRiBio group",201622188C,Toulouse,Toulouse,31062,Occitanie,rnsr_postal,Université de Toulouse EPE,Université de Toulouse EPE,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported,,,https://cordis.europa.eu/project/id/101224119/fr; https://erc.europa.eu/system/files/2025-11/erc-2025-syg-results-all-domains.pdf; https://cbi-toulouse.fr/en/congratulations-to-anthony-henras-winner-of-the-erc-synergy-2025-grant/,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101224262:0,101224262,ECCE,Horizon Europe,Synergy Grants,SYG-LS Life Sciences,2025,2026-04-01,2026,2032-03-31,Unknown Name,FR,10396565.0,4080328.0,cordis_exact_host,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,no_match,unlinked_no_match,"Genetic Epidemiology Group, Section/Branch of Genetics, IARC",,Lyon,Lyon,,Auvergne-Rhône-Alpes,city_gazetteer,,,0,,,,,,,,,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:contradicted_and_repaired|region_derived_from_city,,,https://cordis.europa.eu/project/id/101224262/es; https://www.sanger.ac.uk/news_item/sanger-scientists-receive-major-grant-to-study-rise-of-early-onset-colorectal-cancer/; https://ecce.iarc.who.int/meet-the-team/; https://www.cancergrandchallenges.org/dr-paul-brennan,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101224625:0,101224625,COCO,Horizon Europe,Synergy Grants,,2025,2026-04-01,2026,2032-03-31,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,FR,11194464.0,1190761.0,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,unit_id_exact,linked,"NIMBE (UMR3685, CEA-CNRS-Universite Paris-Saclay) - LAPA team (Laboratoire Archeomateriaux et Prevision de l'Alteration), the unit hosting the CoCo project; also carries a historic/federative IRAMAT label",201521687M,Gif-sur-Yvette,Gif-sur-Yvette,91190,Île-de-France,rnsr_postal,,,0,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported|rescue_overlay,,,https://www.iledefrance-gif.cnrs.fr/fr/cnrsinfo/erc-synergy-grant-2025-quatre-laureats-cnrs-dans-les-laboratoires-paris-saclay; https://cv.hal.science/alexandre-disser; https://iramis.cea.fr/en/nimbe/lapa/presentation-lapa-fr/; https://appliweb.dgri.education.fr/rnsr/PresenteStruct.jsp?numNatStruct=201521687M&PUBLIC=OK,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101224640:0,101224640,VePaSS,Horizon Europe,Synergy Grants,,2025,2026-04-01,2026,2032-03-31,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,FR,7944004.0,4661412.75,cordis_exact_host_pi_unknown,True,unresolved_parked,C,phase_d_D1_PI_RECOVERY,,unresolved_parked,,,,,,,,,,0,,,,,,,,,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:unresolved|pi_identity_status:unresolved|rescue_overlay|multi_lab_single_line,,,https://cordis.europa.eu/project/id/101224640; https://www.ins2i.cnrs.fr/fr/cnrsinfo/vepass-vers-de-nouveaux-outils-pour-analyser-les-systemes-de-securite-probabilistes; https://www.cnrs.fr/fr/actualite/erc-synergy-2025-les-laureats-heberges-par-le-cnrs; https://www.loria.fr/en/2025/12/28770/; https://rnsr.adc.education.fr/print/198912571S; https://rnsr.adc.education.fr/print/200111810M,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,conflict
101224668:1,101224668,CenAGE,Horizon Europe,Synergy Grants,SYG-LS Life Sciences,2025,2026-04-01,2026,2032-03-31,National Institute of Health and Medical Research (INSERM),FR,9968201.0,2658734.875,cordis_fr_total_split_equal,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,unit_id_exact,linked,"Immunity and Cancer (Inserm U932), Institut Curie - Innate Immunity team",200919034E,Paris,Paris,75248,Île-de-France,rnsr_postal,,,0,Institut national de la sante et de la recherche medicale,Institut national de la sante et de la recherche medicale,Institut Curie Paris,Institut Curie Paris,Université Paris sciences et lettres,Université Paris sciences et lettres,,active_rnsr,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:contradicted_and_repaired|multi_beneficiary_premerged,,,https://www.fct.pt/en/conselho-europeu-de-investigacao-anunciou-projetos-selecionados-no-concurso-erc-synergy-grant-2025/; https://institut-curie.org/news/centromeres-unexpected-players-immunity; https://institut-curie.org/unit/u932; https://presse.inserm.fr/70550/70550/,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101224803:0,101224803,COSMOMAG,Horizon Europe,Synergy Grants,SYG-PE Physical sciences & engineering,2025,2026-04-01,2026,2032-03-31,University of Paris,FR,9962434.23,4753001.25,cordis_fr_total_split_equal,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,explicit_rnsr_id,linked,AstroParticule et Cosmologie (APC),200512546V,Paris,Paris,75205,Île-de-France,rnsr_postal,Université Paris Cité,Université Paris Cité,1,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Observatoire Paris,Observatoire Paris,Centre National d'Etude Spatiales;Université Paris sciences et lettres,Centre National d'Etude Spatiales;Université Paris sciences et lettres,,active_rnsr,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:contradicted_and_repaired|multi_beneficiary_premerged,,,https://www.su.se/english/divisions/department-of-astronomy/news/articles/2025-11-20-prestigious-erc-synergy-grant-awarded-to-axel-brandenburg; https://u-paris.fr/une-bourse-erc-synergy-grant-pour-sonder-les-premiers-instants-de-lunivers/; https://apc.u-paris.fr/en/cosmology; https://appliweb.dgri.education.fr/rnsr/PresenteStruct.jsp?numNatStruct=200512546V&PUBLIC=OK,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101225056:0,101225056,PatCorg,Horizon Europe,Synergy Grants,SYG-LS Life Sciences,2025,2026-04-01,2026,2031-03-31,Curie Institute,FR,9202804.0,1917415.0,cordis_exact_host,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,explicit_rnsr_id,linked,Institut de Psychiatrie et Neurosciences de Paris (IPNP) - Genetics and Development of the Cerebral Cortex team,200816530M,Paris,Paris,75014,Île-de-France,rnsr_postal,Université Paris Cité,Université Paris Cité,1,Institut national de la sante et de la recherche medicale,Institut national de la sante et de la recherche medicale,,,Assistance Publique des Hôpitaux de Paris,Assistance Publique des Hôpitaux de Paris,,active_rnsr,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported|amount_org_mismatch_rederived,,,https://cordis.europa.eu/project/id/101225056; https://www.cnrs.fr/fr/actualite/erc-synergy-2025-les-laureats-heberges-par-le-cnrs; https://institut-curie.org/news/new-crop-erc-synergy-grants-institut-curie; https://ipnp.paris5.inserm.fr/actualites/autres-evenements/2606-l-equipe-pierani-ipnp-laureate-erc-synergy-pour-decrypter-la-construction-du-cerveau-avec-organoides-et-organ-on-chip; https://appliweb.dgri.education.fr/rnsr/PresenteStruct.jsp?numNatStruct=200816530M&PUBLIC=OK,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101225056:1,101225056,PatCorg,Horizon Europe,Synergy Grants,SYG-LS Life Sciences,2025,2026-04-01,2026,2031-03-31,National Centre for Scientific Research (CNRS),FR,9202804.0,2416433.75,cordis_line_split_equal,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,explicit_rnsr_id,linked,"Cell Biology and Cancer (UMR144), Institut Curie - Cell Biology of Mammalian Neurogenesis team",199511677U,Paris,Paris,75005,Île-de-France,rnsr_postal,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut Curie Paris,Institut Curie Paris,,,,active_rnsr,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported|amount_org_mismatch_rederived,,,https://institut-curie.org/news/new-crop-erc-synergy-grants-institut-curie; https://institut-curie.org/person/alexandre-baffet; https://www.researchgate.net/profile/Alexandre-Baffet; https://appliweb.dgri.education.fr/rnsr/PresenteStruct.jsp?numNatStruct=199511677U&PUBLIC=OK,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101225119:0,101225119,WePhICom,Horizon Europe,Synergy Grants,,2025,2026-04-01,2026,2032-03-31,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,FR,9864001.0,2299343.0,cordis_exact_host_pi_unknown,True,resolved_phase_d,C,phase_d_D1_PI_RECOVERY,sigle_city,linked,Laboratoire des signaux et systèmes (L2S),199812842X,Gif-sur-Yvette,Gif-sur-Yvette,91192,Île-de-France,rnsr_postal,Université Paris-Saclay,Université Paris-Saclay,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,CentraleSupélec,CentraleSupélec,,,,active_rnsr,,route:D1_PI_RECOVERY|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported,,,https://cordis.europa.eu/project/id/101225119; https://www.ins2i.cnrs.fr/fr/personne/wephicom-waves-physics-information-and-computation; https://erc.europa.eu/system/files/2025-11/erc-2025-syg-results-all-domains.pdf,1.5.0,2026-07-24,20260827T142619Z_integration,D1_PI_RECOVERY,resolved
101225127:2,101225127,HARVEST,Horizon Europe,Synergy Grants,SYG-PE Physical sciences & engineering,2025,2026-05-01,2026,2032-04-30,National Centre for Scientific Research (CNRS),FR,13567192.0,5446066.25,cordis_line_split_equal,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,sigle_city,linked,"UMR MARBEC (Marine Biodiversity, Exploitation and Conservation)",201521641M,Sete,Sete,34203,Occitanie,rnsr_postal,Université de Montpellier (EPE),Université de Montpellier (EPE),1,"Centre national de la recherche scientifique;Institut de recherche pour le developpement;Institut Francais de Recherche pour l'Exploitation de la Mer;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement","Centre national de la recherche scientifique;Institut de recherche pour le développement;Institut Francais de Recherche pour l'Exploitation de la Mer;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement",,,,,,active_rnsr,tutelle_name_via_sigle_lookup,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:supported|amount_org_mismatch_rederived,,,https://umr-marbec.fr/en/erc-synergy-2025-matthieu-lengaigne-is-co-winner-of-the-harvest-project/; https://umr-marbec.fr/membre/matthieu-lengaigne/; https://www.sorbonne-universite.fr/en/news/erc-synergy-grant-winners-2025,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
101224126:0,101224126,CoEvolve,Horizon Europe,Synergy Grants,SYG-LS Life Sciences,2025,2026-06-01,2026,2032-05-31,National Centre for Scientific Research (CNRS),FR,9999997.0,1976606.5,cordis_exact_host,True,resolved_phase_d,C,phase_d_D2_SYNERGY_MAPPING,sigle_city,linked,Laboratoire de physique de l'ENS (LPENS),201922973T,Paris,Paris,75005,Île-de-France,rnsr_postal,Sorbonne Université;Université Paris Cité,Sorbonne Université;Université Paris Cité,2,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Normale Supérieure Paris,Ecole Normale Supérieure Paris,Université Paris sciences et lettres,Université Paris sciences et lettres,,active_rnsr,,route:D2_SYNERGY_MAPPING|component_role:erc_pi_host|synergy_mapping_status:supported|pi_identity_status:contradicted_and_repaired,,,https://www.cnrs.fr/fr/actualite/erc-synergy-2025-les-laureats-heberges-par-le-cnrs; https://www.inp.cnrs.fr/en/cnrsinfo/erc-synergy-grant-2025-five-recipient-projects-within-cnrs-physics-laboratories; https://uni-koeln.de/en/university/news/news/news-detail/erc-synergy-grant-for-physicist-michael-laessig-and-virologist-florian-klein; https://www.eurekalert.org/news-releases/1104933,1.5.0,2026-07-24,20260827T142619Z_integration,D2_SYNERGY_MAPPING,resolved
